1000392	1483334628071	10007	生成订单	{"price_all": 1000}	20170102
1000392	1483304068984	10001	启动	{}	20170102
1000392	1483322688580	10004	浏览商品	{"brand": "LianX", "price": 1500}	20170102
1000392	1483370110509	10006	加入购物车	{}	20170102
1000394	1483351718237	10007	生成订单	{"price_all": 2000}	20170102
1000394	1483369181545	10001	启动	{}	20170102
1000394	1483366431474	10001	启动	{}	20170102
1000394	1483330057052	10008	订单付款	{}	20170102
1000394	1483347179051	10004	浏览商品	{"brand": "LianX", "price": 1500}	20170102
1000395	1483318380720	10003	搜索商品	{"content": "computer", "page_num": 1}	20170102
1000395	1483348048415	10002	登陆	{}	20170102
1000395	1483372638612	10001	启动	{}	20170102
1000395	1483314002205	10004	浏览商品	{"brand": "LianX", "price": 5000}	20170102
1000395	1483335187021	10005	收藏商品	{}	20170102
1000398	1483312375749	10007	生成订单	{"price_all": 2000}	20170102
1000398	1483318039421	10003	搜索商品	{"content": "watch", "page_num": 3}	20170102
1000398	1483369433520	10001	启动	{}	20170102
1000398	1483316151616	10004	浏览商品	{"brand": "Apple", "price": 4500}	20170102
1000398	1483306666869	10003	搜索商品	{"content": "watch", "page_num": 4}	20170102
1000399	1483336707628	10005	收藏商品	{}	20170102
1000399	1483334493353	10001	启动	{}	20170102
1000399	1483361631475	10001	启动	{}	20170102
1000399	1483330821855	10006	加入购物车	{}	20170102
1000399	1483347358763	10007	生成订单	{"price_all": 5500}	20170102
1000400	1483327808354	10005	收藏商品	{}	20170102
1000400	1483303092399	10001	启动	{}	20170102
1000400	1483347829853	10002	登陆	{}	20170102
1000400	1483332762613	10001	启动	{}	20170102
1000400	1483354147314	10008	订单付款	{}	20170102
1000403	1483295849119	10006	加入购物车	{}	20170102
1000403	1483353505394	10006	加入购物车	{}	20170102
1000403	1483286999061	10006	加入购物车	{}	20170102
1000403	1483338634371	10003	搜索商品	{"content": "watch", "page_num": 5}	20170102
1000403	1483363730146	10003	搜索商品	{"content": "computer", "page_num": 4}	20170102
1000404	1483366722534	10003	搜索商品	{"content": "phone", "page_num": 3}	20170102
1000404	1483330870398	10009	评价商品	{"how": 1}	20170102
1000404	1483350199456	10003	搜索商品	{"content": "watch", "page_num": 3}	20170102
1000404	1483336031690	10001	启动	{}	20170102
1000404	1483348991532	10007	生成订单	{"price_all": 8000}	20170102
1000409	1483367184032	10004	浏览商品	{"brand": "LianX", "price": 7500}	20170102
1000409	1483365153806	10002	登陆	{}	20170102
1000409	1483304031350	10003	搜索商品	{"content": "watch", "page_num": 3}	20170102
1000409	1483367159787	10001	启动	{}	20170102
1000409	1483350019723	10005	收藏商品	{}	20170102
1000413	1483372207903	10001	启动	{}	20170102
1000413	1483315488712	10006	加入购物车	{}	20170102
1000413	1483321257685	10002	登陆	{}	20170102
1000413	1483294361488	10008	订单付款	{}	20170102
1000413	1483362507746	10008	订单付款	{}	20170102
1000414	1483367806785	10005	收藏商品	{}	20170102
1000414	1483321194309	10001	启动	{}	20170102
1000414	1483331616250	10005	收藏商品	{}	20170102
1000414	1483314389124	10002	登陆	{}	20170102
1000414	1483329090389	10001	启动	{}	20170102
1000417	1483289287417	10003	搜索商品	{"content": "watch", "page_num": 2}	20170102
1000417	1483313722163	10004	浏览商品	{"brand": "Apple", "price": 8500}	20170102
1000417	1483314952931	10003	搜索商品	{"content": "computer", "page_num": 5}	20170102
1000417	1483323236209	10003	搜索商品	{"content": "watch", "page_num": 5}	20170102
1000417	1483338338318	10004	浏览商品	{"brand": "Hair", "price": 1500}	20170102
